transaction_id,customer_id,product_code,quantity,unit_price,discount,total_amount,transaction_date,customer_segment,region
9287,283,PROD_2711,6,320.69,0.262,1740.66,2024-12-08 18:28:20,Premium,South
9288,505,PROD_9340,19,196.14,0.272,1436.6,2025-02-07 18:28:20,Standard,South
9289,198,PROD_7447,17,278.7,0.154,370.97,2025-08-29 18:28:20,Premium,North
9290,958,PROD_4414,10,438.33,0.015,24.51,2024-10-28 18:28:20,Basic,North
9291,32,PROD_1618,5,180.31,0.179,1964.44,2024-10-30 18:28:20,Basic,North
9292,648,PROD_3239,16,45.47,0.1,1262.14,2025-09-21 18:28:20,Basic,East
9293,760,PROD_2453,12,401.48,0.062,959.38,2025-09-17 18:28:20,Standard,South
9294,871,PROD_6430,5,281.96,0.055,1889.87,2025-08-29 18:28:20,Basic,Central
9295,341,PROD_7034,1,230.21,0.168,744.72,2025-03-01 18:28:20,Basic,West
9296,658,PROD_5985,2,99.83,0.031,1447.88,2025-10-08 18:28:20,Basic,North
9297,334,PROD_3681,5,55.5,0.246,1343.53,2025-02-18 18:28:20,Premium,North
9298,143,PROD_4715,19,146.58,0.068,1357.27,2025-01-03 18:28:20,Basic,South
9299,746,PROD_4713,15,362.26,0.165,1357.49,2025-08-23 18:28:20,Premium,East
9300,410,PROD_3868,1,211.77,0.038,30.75,2025-08-11 18:28:20,Premium,North
9301,949,PROD_5916,11,289.41,0.258,1650.36,2024-10-30 18:28:20,Standard,East
9302,44,PROD_2482,18,50.2,0.208,1846.68,2024-10-15 18:28:20,Standard,East
9303,32,PROD_7158,3,70.39,0.062,904.21,2024-11-30 18:28:20,Basic,Central
9304,743,PROD_7108,9,15.54,0.215,1125.36,2025-05-22 18:28:20,Standard,East
9305,28,PROD_2130,4,339.91,0.025,656.18,2024-11-23 18:28:20,Premium,Central
9306,423,PROD_6684,13,139.58,0.232,1572.29,2024-11-13 18:28:20,Premium,West
9307,491,PROD_5166,9,483.79,0.147,1475.84,2025-04-25 18:28:20,Basic,East
9308,160,PROD_9807,3,161.14,0.036,1479.62,2025-02-27 18:28:20,Basic,West
9309,845,PROD_5054,16,188.17,0.165,1472.5,2025-03-21 18:28:20,Basic,East
9310,207,PROD_8091,8,240.05,0.06,444.9,2025-09-06 18:28:20,Premium,Central
9311,18,PROD_7374,7,166.38,0.202,233.92,2025-06-14 18:28:20,Premium,Central
9312,103,PROD_1392,17,410.55,0.213,628.4,2025-09-24 18:28:20,Basic,West
9313,582,PROD_8644,16,439.34,0.228,1155.0,2025-05-29 18:28:20,Basic,South
9314,631,PROD_4396,18,15.41,0.268,805.05,2024-12-29 18:28:20,Premium,South
9315,651,PROD_5913,16,330.78,0.196,506.0,2025-05-13 18:28:20,Standard,South
9316,672,PROD_5778,15,346.18,0.148,54.35,2025-01-01 18:28:20,Premium,East
9317,232,PROD_7296,2,481.1,0.256,251.05,2025-05-23 18:28:20,Standard,South
9318,660,PROD_8715,4,191.5,0.27,219.61,2025-08-29 18:28:20,Basic,West
9319,865,PROD_5171,5,105.69,0.235,1913.71,2024-10-22 18:28:20,Premium,South
9320,424,PROD_7369,7,265.08,0.283,1559.86,2025-05-20 18:28:20,Basic,West
9321,904,PROD_3894,15,229.3,0.294,254.28,2025-07-18 18:28:20,Basic,West
9322,755,PROD_3004,17,397.95,0.075,939.75,2024-11-28 18:28:20,Basic,East
9323,547,PROD_6658,10,452.95,0.055,1312.43,2024-10-18 18:28:20,Premium,Central
9324,837,PROD_6844,9,52.49,0.135,1922.46,2024-11-22 18:28:20,Premium,East
9325,894,PROD_9925,16,424.82,0.299,545.24,2025-06-11 18:28:20,Standard,East
9326,867,PROD_5643,3,455.4,0.027,535.45,2025-05-07 18:28:20,Premium,North
9327,239,PROD_2348,9,462.83,0.214,1140.83,2025-04-18 18:28:20,Standard,South
9328,334,PROD_8979,8,384.51,0.255,1716.18,2025-07-30 18:28:20,Standard,South
9329,149,PROD_5386,7,373.62,0.299,566.45,2025-01-10 18:28:20,Premium,West
9330,623,PROD_2882,17,17.3,0.186,260.39,2025-07-03 18:28:20,Premium,Central
9331,408,PROD_7958,5,460.89,0.114,539.6,2024-11-21 18:28:20,Basic,South
9332,17,PROD_2042,7,182.24,0.05,903.64,2025-06-27 18:28:20,Basic,South
9333,914,PROD_8240,13,30.15,0.295,726.31,2025-02-09 18:28:20,Premium,Central
9334,226,PROD_1048,18,212.36,0.277,1723.81,2025-07-20 18:28:20,Standard,South
9335,652,PROD_6516,14,369.1,0.241,1886.46,2024-11-03 18:28:20,Premium,North
9336,656,PROD_1215,18,226.56,0.283,763.12,2025-01-14 18:28:20,Basic,South
9337,260,PROD_3647,3,381.43,0.018,1648.61,2025-02-15 18:28:20,Standard,North
9338,729,PROD_3712,17,259.61,0.189,146.54,2025-04-14 18:28:20,Basic,East
9339,674,PROD_2260,19,156.72,0.082,1111.87,2025-03-21 18:28:20,Premium,East
9340,604,PROD_9415,7,109.43,0.23,1665.09,2024-11-11 18:28:20,Premium,North
9341,174,PROD_2540,4,216.34,0.029,843.06,2025-02-05 18:28:20,Premium,West
9342,843,PROD_7627,15,27.54,0.078,295.43,2024-12-25 18:28:20,Basic,North
9343,205,PROD_2176,8,217.05,0.255,575.34,2025-01-03 18:28:20,Premium,West
9344,415,PROD_5696,16,43.62,0.225,988.9,2025-08-12 18:28:20,Premium,Central
9345,508,PROD_2620,1,439.73,0.298,1688.56,2024-11-11 18:28:20,Premium,Central
9346,153,PROD_4734,16,291.99,0.193,1499.71,2025-06-30 18:28:20,Basic,North
9347,103,PROD_5912,2,326.56,0.091,176.32,2025-09-20 18:28:20,Basic,West
9348,714,PROD_5480,2,151.54,0.164,1096.85,2025-08-05 18:28:20,Premium,East
9349,792,PROD_8856,8,120.65,0.283,1745.98,2025-03-16 18:28:20,Basic,North
9350,65,PROD_7334,12,356.87,0.196,1158.45,2025-05-01 18:28:20,Standard,North
9351,117,PROD_1959,11,339.07,0.264,139.23,2025-04-04 18:28:20,Standard,West
9352,665,PROD_5180,6,70.11,0.007,1648.01,2025-05-27 18:28:20,Standard,Central
9353,156,PROD_4332,19,126.93,0.111,1814.47,2024-11-22 18:28:20,Standard,East
9354,676,PROD_8976,18,473.82,0.281,784.49,2025-02-23 18:28:20,Premium,West
9355,82,PROD_8368,5,159.05,0.012,627.17,2024-10-15 18:28:20,Standard,West
9356,518,PROD_5715,15,22.66,0.156,1091.27,2025-02-15 18:28:20,Premium,East
9357,834,PROD_1423,8,41.25,0.104,1968.34,2025-08-26 18:28:20,Premium,North
9358,67,PROD_3104,6,389.99,0.194,1676.55,2025-09-02 18:28:20,Basic,North
9359,238,PROD_3054,12,381.01,0.049,1624.0,2025-04-23 18:28:20,Standard,South
9360,584,PROD_9782,19,197.1,0.196,394.36,2025-01-22 18:28:20,Premium,East
9361,607,PROD_7636,12,85.07,0.298,1791.38,2025-01-01 18:28:20,Basic,West
9362,816,PROD_5728,12,254.07,0.081,1116.33,2025-08-09 18:28:20,Premium,South
9363,979,PROD_4954,9,172.63,0.138,1834.59,2025-09-11 18:28:20,Premium,South
9364,326,PROD_4297,10,193.24,0.009,1306.9,2025-01-19 18:28:20,Basic,South
9365,590,PROD_1469,17,137.88,0.13,1669.99,2025-02-17 18:28:20,Premium,North
9366,67,PROD_3483,18,40.8,0.122,339.4,2025-09-25 18:28:20,Basic,Central
9367,176,PROD_7959,16,397.67,0.169,1415.98,2024-11-03 18:28:20,Standard,South
9368,833,PROD_6699,4,312.93,0.077,521.93,2025-01-20 18:28:20,Premium,West
9369,684,PROD_1484,18,418.97,0.099,346.12,2024-12-14 18:28:20,Premium,North
9370,478,PROD_7299,3,256.57,0.183,1152.22,2025-05-25 18:28:20,Standard,Central
9371,255,PROD_4066,16,492.64,0.273,1209.45,2025-09-07 18:28:20,Premium,Central
9372,63,PROD_2909,14,481.64,0.071,986.33,2025-10-13 18:28:20,Basic,South
9373,814,PROD_4090,9,143.17,0.203,187.19,2025-02-07 18:28:20,Basic,South
9374,403,PROD_7809,6,199.62,0.157,497.05,2024-12-23 18:28:20,Basic,North
9375,758,PROD_7178,4,378.83,0.031,478.55,2025-08-14 18:28:20,Premium,South
9376,192,PROD_8412,2,390.54,0.17,634.27,2025-08-16 18:28:20,Standard,North
9377,979,PROD_8531,10,456.24,0.213,1259.85,2025-03-15 18:28:20,Premium,Central
9378,329,PROD_3017,11,329.79,0.179,881.59,2025-08-14 18:28:20,Standard,West
9379,71,PROD_7185,7,242.81,0.031,1937.09,2025-09-06 18:28:20,Standard,West
9380,878,PROD_7807,5,195.05,0.256,41.53,2025-05-14 18:28:20,Premium,East
9381,741,PROD_7780,4,215.4,0.012,439.65,2025-03-23 18:28:20,Standard,East
9382,946,PROD_8135,6,426.7,0.071,1151.08,2025-06-05 18:28:20,Premium,East
9383,63,PROD_2277,2,490.2,0.185,1759.89,2025-06-06 18:28:20,Premium,West
9384,297,PROD_1024,2,35.44,0.065,77.48,2025-04-02 18:28:20,Premium,South
9385,245,PROD_3286,16,294.32,0.031,1768.39,2024-10-15 18:28:20,Premium,North
9386,519,PROD_6135,13,264.83,0.154,1019.47,2024-11-16 18:28:20,Basic,West
9387,393,PROD_7457,7,194.31,0.217,1573.11,2025-09-03 18:28:20,Premium,East
9388,772,PROD_4940,5,427.27,0.123,1897.82,2025-08-23 18:28:20,Basic,East
9389,601,PROD_5552,17,292.11,0.21,438.65,2024-12-20 18:28:20,Premium,South
9390,177,PROD_3849,13,163.43,0.258,1179.94,2025-01-29 18:28:20,Standard,East
9391,204,PROD_1525,15,227.61,0.288,1768.5,2025-06-13 18:28:20,Basic,East
9392,646,PROD_3202,3,184.83,0.07,1690.38,2025-09-14 18:28:20,Premium,North
9393,594,PROD_3097,4,220.74,0.182,1046.72,2024-12-23 18:28:20,Premium,South
9394,533,PROD_3189,15,44.92,0.08,1899.49,2025-02-22 18:28:20,Standard,Central
9395,911,PROD_4607,18,64.84,0.261,1419.8,2025-04-12 18:28:20,Standard,Central
9396,128,PROD_5401,3,315.61,0.267,1052.99,2025-05-12 18:28:20,Premium,East
9397,195,PROD_9916,7,345.19,0.097,125.23,2025-07-18 18:28:20,Standard,East
9398,194,PROD_1649,8,321.94,0.194,979.74,2025-05-13 18:28:20,Standard,North
9399,184,PROD_2185,11,383.91,0.266,849.58,2025-02-06 18:28:20,Basic,Central
9400,247,PROD_4420,9,472.33,0.153,617.45,2025-06-28 18:28:20,Standard,South
9401,873,PROD_8171,12,431.7,0.216,1886.35,2024-11-05 18:28:20,Standard,South
9402,872,PROD_7936,5,215.07,0.24,1852.14,2025-01-23 18:28:20,Basic,West
9403,324,PROD_4616,1,116.6,0.262,681.2,2025-01-08 18:28:20,Premium,West
9404,160,PROD_7897,14,162.81,0.155,877.17,2024-11-15 18:28:20,Basic,South
9405,706,PROD_8999,3,297.99,0.283,1506.12,2025-04-25 18:28:20,Standard,West
9406,622,PROD_6866,15,429.54,0.189,1671.76,2024-10-16 18:28:20,Basic,North
9407,925,PROD_1264,10,353.84,0.046,229.06,2025-07-12 18:28:20,Standard,East
9408,66,PROD_2536,10,276.08,0.184,986.68,2025-06-13 18:28:20,Basic,South
9409,930,PROD_8771,3,304.92,0.09,1829.86,2025-02-02 18:28:20,Basic,Central
9410,254,PROD_8411,6,268.85,0.112,1332.53,2024-11-06 18:28:20,Premium,Central
9411,283,PROD_2182,5,486.1,0.243,1090.5,2025-02-09 18:28:20,Standard,South
9412,60,PROD_6364,19,409.88,0.292,1438.91,2025-05-18 18:28:20,Basic,West
9413,118,PROD_3453,14,392.83,0.261,1326.25,2025-01-01 18:28:20,Basic,West
9414,423,PROD_5987,17,263.49,0.098,1885.08,2024-11-03 18:28:20,Standard,South
9415,556,PROD_5523,12,172.59,0.136,1826.15,2025-02-03 18:28:20,Basic,South
9416,998,PROD_7612,9,19.56,0.295,801.57,2025-02-22 18:28:20,Premium,South
9417,722,PROD_2970,3,31.28,0.277,73.72,2025-10-12 18:28:20,Standard,North
9418,36,PROD_5494,18,24.82,0.293,672.03,2025-09-16 18:28:20,Premium,Central
9419,531,PROD_5813,4,490.43,0.13,413.75,2025-02-16 18:28:20,Standard,North
9420,91,PROD_1440,14,66.1,0.24,271.79,2025-01-01 18:28:20,Premium,North
9421,301,PROD_3690,6,79.64,0.261,1777.01,2025-01-01 18:28:20,Standard,East
9422,724,PROD_4461,15,247.23,0.013,1422.76,2025-08-14 18:28:20,Basic,North
9423,917,PROD_5019,17,245.89,0.08,74.83,2024-11-25 18:28:20,Standard,Central
9424,919,PROD_6741,5,460.79,0.265,1840.31,2025-07-31 18:28:20,Basic,West
9425,734,PROD_2026,6,46.03,0.117,1806.99,2025-04-23 18:28:20,Premium,Central
9426,217,PROD_8502,5,479.05,0.084,1899.28,2025-06-12 18:28:20,Basic,South
9427,735,PROD_5981,19,116.03,0.082,1661.45,2025-07-18 18:28:20,Premium,South
9428,923,PROD_7479,14,485.38,0.113,166.97,2025-04-26 18:28:20,Basic,South
9429,98,PROD_6906,4,275.25,0.073,1249.36,2025-08-27 18:28:20,Premium,North
9430,456,PROD_8115,5,329.49,0.001,175.35,2025-07-26 18:28:20,Standard,East
9431,531,PROD_6032,11,164.71,0.052,1429.66,2025-08-31 18:28:20,Standard,West
9432,809,PROD_3295,2,309.79,0.265,402.05,2024-11-16 18:28:20,Basic,North
9433,538,PROD_7175,2,358.31,0.023,1872.27,2025-01-03 18:28:20,Standard,South
9434,28,PROD_1860,12,15.08,0.124,1869.0,2025-09-29 18:28:20,Basic,Central
9435,576,PROD_2802,16,26.77,0.137,1193.26,2025-01-06 18:28:20,Premium,South
9436,324,PROD_7287,17,493.37,0.233,1507.83,2025-07-23 18:28:20,Premium,Central
9437,223,PROD_5035,4,234.2,0.076,1717.73,2025-07-22 18:28:20,Standard,West
9438,80,PROD_9021,14,468.55,0.093,784.4,2025-03-21 18:28:20,Standard,South
9439,563,PROD_3101,7,367.65,0.004,1162.59,2025-02-09 18:28:20,Basic,West
9440,458,PROD_7219,15,192.75,0.271,360.29,2024-12-26 18:28:20,Basic,South
9441,614,PROD_4574,16,83.91,0.206,1971.14,2024-12-19 18:28:20,Premium,South
9442,176,PROD_2089,8,489.29,0.079,1859.51,2025-09-14 18:28:20,Premium,Central
9443,522,PROD_6844,2,296.4,0.266,972.01,2024-12-04 18:28:20,Basic,East
9444,749,PROD_7248,19,104.25,0.026,1111.14,2025-03-19 18:28:20,Standard,Central
9445,457,PROD_6486,1,344.01,0.111,879.03,2024-11-08 18:28:20,Standard,North
9446,423,PROD_6832,4,55.1,0.169,13.31,2025-03-21 18:28:20,Basic,West
9447,100,PROD_3587,11,435.34,0.152,467.7,2025-03-18 18:28:20,Basic,West
9448,890,PROD_3993,10,54.17,0.196,212.28,2025-10-05 18:28:20,Standard,East
9449,740,PROD_8962,18,125.74,0.089,652.57,2025-07-31 18:28:20,Standard,South
9450,403,PROD_8187,1,54.8,0.227,480.11,2025-01-10 18:28:20,Standard,West
9451,576,PROD_7154,17,60.86,0.122,1525.67,2025-03-08 18:28:20,Standard,East
9452,380,PROD_5304,16,266.68,0.038,1014.55,2025-04-13 18:28:20,Basic,North
9453,531,PROD_2518,12,346.63,0.222,1635.82,2025-07-02 18:28:20,Premium,West
9454,332,PROD_5892,16,396.36,0.274,1275.04,2025-01-06 18:28:20,Standard,North
9455,318,PROD_1736,9,350.58,0.109,1315.89,2025-06-26 18:28:20,Premium,Central
9456,653,PROD_1431,17,188.11,0.177,1753.73,2024-12-26 18:28:20,Premium,West
9457,537,PROD_4544,3,283.07,0.206,1695.91,2024-11-17 18:28:20,Standard,West
9458,740,PROD_9971,18,464.56,0.249,135.96,2025-04-13 18:28:20,Basic,South
9459,89,PROD_6298,15,199.91,0.059,1160.91,2025-02-21 18:28:20,Premium,North
9460,604,PROD_1040,15,133.68,0.171,832.05,2025-09-12 18:28:20,Premium,Central
9461,511,PROD_3931,16,264.47,0.222,1203.28,2025-03-19 18:28:20,Basic,East
9462,42,PROD_6480,1,155.69,0.06,1726.65,2025-05-10 18:28:20,Standard,Central
9463,885,PROD_6624,1,138.29,0.142,33.97,2025-03-22 18:28:20,Standard,West
9464,807,PROD_2041,4,391.61,0.139,31.83,2024-11-06 18:28:20,Basic,North
9465,926,PROD_4412,13,446.51,0.252,134.48,2025-01-16 18:28:20,Basic,West
9466,389,PROD_5441,4,256.14,0.233,1751.02,2025-08-07 18:28:20,Premium,East
9467,81,PROD_5727,8,392.09,0.07,713.43,2025-08-20 18:28:20,Standard,East
9468,402,PROD_5191,13,101.67,0.07,748.75,2025-10-14 18:28:20,Standard,West
9469,107,PROD_7542,8,278.35,0.217,697.35,2025-10-07 18:28:20,Basic,West
9470,111,PROD_8882,14,321.74,0.222,469.62,2025-07-10 18:28:20,Basic,West
9471,277,PROD_3304,1,250.43,0.054,87.34,2024-10-30 18:28:20,Standard,North
9472,214,PROD_3958,9,67.27,0.123,1813.96,2025-02-15 18:28:20,Standard,South
9473,743,PROD_9739,1,369.71,0.248,473.42,2025-10-10 18:28:20,Standard,East
9474,818,PROD_9780,7,421.15,0.024,1788.94,2024-12-15 18:28:20,Premium,North
9475,506,PROD_4746,13,321.26,0.112,1911.87,2025-10-04 18:28:20,Premium,East
9476,121,PROD_1013,15,92.89,0.193,1157.54,2025-02-28 18:28:20,Premium,West
9477,134,PROD_5926,9,46.53,0.231,750.82,2025-09-21 18:28:20,Standard,East
9478,818,PROD_8681,16,157.79,0.196,1533.94,2025-06-11 18:28:20,Standard,Central
9479,720,PROD_4951,17,28.13,0.119,60.51,2025-02-07 18:28:20,Standard,East
9480,962,PROD_4824,9,421.22,0.298,1858.45,2025-01-21 18:28:20,Standard,Central
9481,371,PROD_2083,6,354.5,0.012,821.75,2025-09-13 18:28:20,Standard,North
9482,257,PROD_5140,12,286.21,0.148,624.12,2025-01-17 18:28:20,Basic,North
9483,697,PROD_6917,16,445.92,0.153,262.6,2024-11-25 18:28:20,Premium,Central
9484,798,PROD_5521,15,63.95,0.072,1910.79,2025-01-25 18:28:20,Standard,East
9485,954,PROD_7192,7,360.09,0.168,1623.95,2025-03-15 18:28:20,Basic,North
9486,875,PROD_2371,10,81.85,0.066,1450.64,2024-10-19 18:28:20,Premium,East
9487,180,PROD_7124,4,39.85,0.133,1862.62,2025-03-06 18:28:20,Basic,South
9488,933,PROD_8900,3,75.12,0.129,1920.06,2024-12-22 18:28:20,Standard,South
9489,48,PROD_5790,18,475.96,0.232,544.21,2025-06-21 18:28:20,Basic,Central
9490,599,PROD_4243,1,225.81,0.283,1575.18,2025-07-22 18:28:20,Basic,Central
9491,897,PROD_3438,13,34.01,0.061,1536.29,2025-09-26 18:28:20,Basic,East
9492,19,PROD_6858,18,295.98,0.297,1119.06,2025-02-01 18:28:20,Premium,South
9493,46,PROD_2520,8,107.86,0.282,309.35,2024-10-18 18:28:20,Basic,South
9494,451,PROD_2875,11,13.35,0.034,1881.29,2025-09-27 18:28:20,Premium,Central
9495,898,PROD_5271,10,381.61,0.274,637.61,2024-12-26 18:28:20,Standard,West
9496,56,PROD_8503,4,85.88,0.169,1161.97,2025-01-24 18:28:20,Standard,East
9497,741,PROD_9617,4,471.82,0.264,48.57,2025-06-16 18:28:20,Premium,East
9498,657,PROD_9471,4,300.47,0.284,864.0,2025-05-28 18:28:20,Standard,North
9499,92,PROD_8644,12,52.63,0.258,1237.62,2025-01-29 18:28:20,Premium,Central
9500,82,PROD_6190,8,116.73,0.121,768.11,2025-05-29 18:28:20,Premium,North
9501,737,PROD_4500,13,309.31,0.191,959.44,2024-12-14 18:28:20,Basic,West
9502,79,PROD_2040,8,175.68,0.139,392.13,2025-07-27 18:28:20,Premium,North
9503,662,PROD_3195,3,270.75,0.11,706.94,2024-11-04 18:28:20,Standard,West
9504,873,PROD_1132,12,401.76,0.075,1449.49,2024-10-24 18:28:20,Premium,North
9505,283,PROD_5743,18,398.37,0.132,1939.73,2024-10-25 18:28:20,Premium,Central
9506,311,PROD_1228,15,352.01,0.242,942.89,2025-03-06 18:28:20,Premium,West
9507,997,PROD_6279,14,444.17,0.253,1375.23,2025-02-05 18:28:20,Basic,East
9508,160,PROD_5676,9,107.69,0.287,1952.61,2025-05-12 18:28:20,Premium,Central
9509,316,PROD_4995,5,96.85,0.087,1551.84,2025-01-11 18:28:20,Standard,Central
9510,877,PROD_8222,15,401.68,0.195,30.16,2025-03-03 18:28:20,Basic,South
9511,979,PROD_9119,8,167.24,0.208,1871.73,2025-03-19 18:28:20,Standard,East
9512,668,PROD_8134,3,260.97,0.057,1734.47,2024-10-29 18:28:20,Basic,North
9513,156,PROD_7961,12,374.54,0.11,549.51,2025-07-16 18:28:20,Basic,Central
9514,888,PROD_2552,5,204.01,0.103,371.29,2024-12-03 18:28:20,Standard,North
9515,714,PROD_9418,9,73.78,0.296,1799.46,2025-03-19 18:28:20,Standard,Central
9516,468,PROD_4183,3,342.93,0.288,1380.49,2025-04-20 18:28:20,Basic,East
9517,921,PROD_1848,8,410.41,0.247,481.61,2025-09-14 18:28:20,Basic,Central
9518,853,PROD_9656,13,16.27,0.142,1430.62,2025-02-13 18:28:20,Standard,North
9519,462,PROD_7127,8,285.65,0.079,1204.45,2025-05-21 18:28:20,Basic,North
9520,854,PROD_9225,5,240.01,0.275,625.34,2024-11-04 18:28:20,Basic,East
9521,117,PROD_1845,7,137.2,0.08,1117.98,2025-05-30 18:28:20,Basic,North
9522,666,PROD_1979,5,88.9,0.157,1059.26,2025-04-23 18:28:20,Basic,West
9523,364,PROD_2636,9,102.14,0.074,1024.45,2025-03-26 18:28:20,Basic,Central
9524,843,PROD_9780,5,365.24,0.291,1039.56,2025-05-05 18:28:20,Premium,West
9525,631,PROD_8871,8,272.74,0.013,10.81,2025-03-02 18:28:20,Premium,South
9526,711,PROD_4984,12,490.77,0.052,544.58,2025-08-07 18:28:20,Basic,South
9527,913,PROD_2405,4,129.18,0.23,867.43,2025-03-10 18:28:20,Premium,Central
9528,466,PROD_6112,9,478.88,0.045,263.23,2025-02-15 18:28:20,Basic,North
9529,775,PROD_4377,14,262.4,0.294,1500.84,2025-03-26 18:28:20,Basic,East
9530,184,PROD_2381,19,81.55,0.096,1695.31,2025-04-13 18:28:20,Basic,South
9531,960,PROD_6317,13,82.61,0.276,1637.37,2024-11-02 18:28:20,Premium,North
9532,660,PROD_2508,3,308.2,0.199,924.68,2025-05-26 18:28:20,Basic,East
9533,166,PROD_2063,4,417.4,0.19,1384.5,2025-08-30 18:28:20,Premium,Central
9534,75,PROD_5098,1,376.38,0.275,163.0,2024-12-12 18:28:20,Basic,North
9535,748,PROD_4749,1,331.26,0.154,406.8,2025-01-26 18:28:20,Premium,West
9536,826,PROD_8096,11,94.33,0.12,103.41,2025-07-24 18:28:20,Premium,Central
9537,272,PROD_8886,16,63.09,0.065,1931.23,2025-01-30 18:28:20,Standard,South
9538,691,PROD_9763,4,10.12,0.043,1152.88,2025-08-23 18:28:20,Basic,Central
9539,503,PROD_7759,7,59.88,0.238,358.73,2025-02-28 18:28:20,Premium,Central
9540,795,PROD_3798,12,385.52,0.038,1418.02,2024-12-18 18:28:20,Standard,East
9541,563,PROD_2702,6,448.67,0.118,983.37,2025-05-29 18:28:20,Basic,South
9542,587,PROD_1242,9,127.77,0.123,874.17,2025-02-01 18:28:20,Premium,East
9543,656,PROD_8960,8,399.5,0.199,1827.77,2025-02-12 18:28:20,Standard,Central
9544,343,PROD_9986,14,107.44,0.084,1419.33,2024-12-23 18:28:20,Standard,North
9545,700,PROD_2271,15,132.14,0.251,1384.41,2025-04-18 18:28:20,Standard,West
9546,635,PROD_9991,5,119.84,0.062,203.64,2025-10-13 18:28:20,Premium,West
9547,844,PROD_8472,15,35.35,0.237,193.14,2025-09-24 18:28:20,Basic,East
9548,251,PROD_2594,6,105.09,0.255,1332.22,2025-07-07 18:28:20,Basic,North
9549,808,PROD_1742,1,193.04,0.058,321.42,2025-05-10 18:28:20,Standard,West
9550,835,PROD_7641,9,208.68,0.243,911.97,2025-04-27 18:28:20,Basic,North
9551,130,PROD_9593,4,161.64,0.214,1143.91,2025-08-08 18:28:20,Standard,East
9552,764,PROD_6244,2,262.22,0.262,782.3,2025-07-30 18:28:20,Premium,South
9553,358,PROD_7934,6,195.22,0.153,179.46,2025-09-13 18:28:20,Premium,North
9554,944,PROD_5934,2,485.48,0.07,1489.27,2025-07-11 18:28:20,Basic,North
9555,692,PROD_3111,3,405.6,0.274,1771.21,2025-03-05 18:28:20,Standard,South
9556,408,PROD_6417,7,466.18,0.237,331.75,2025-07-15 18:28:20,Premium,Central
9557,861,PROD_8440,17,283.14,0.006,1709.67,2025-03-25 18:28:20,Basic,Central
9558,495,PROD_1866,9,342.39,0.282,1579.5,2024-12-05 18:28:20,Standard,Central
9559,622,PROD_7660,9,91.67,0.285,1132.08,2025-06-21 18:28:20,Premium,East
9560,482,PROD_9977,19,378.87,0.107,1196.24,2025-09-15 18:28:20,Basic,Central
9561,980,PROD_1037,5,125.63,0.003,1306.62,2025-06-26 18:28:20,Standard,East
9562,850,PROD_3339,6,81.46,0.166,1054.28,2025-08-11 18:28:20,Standard,South
9563,78,PROD_8009,18,30.51,0.274,1690.24,2025-03-29 18:28:20,Premium,North
9564,978,PROD_4242,1,241.39,0.037,953.46,2024-11-09 18:28:20,Basic,West
9565,514,PROD_5004,17,150.53,0.177,1098.63,2025-06-06 18:28:20,Basic,West
9566,321,PROD_2181,14,493.5,0.22,83.16,2025-04-21 18:28:20,Standard,East
9567,788,PROD_7099,15,132.42,0.04,368.34,2025-07-19 18:28:20,Premium,East
9568,290,PROD_5313,5,434.61,0.154,1808.52,2025-04-07 18:28:20,Premium,North
9569,297,PROD_3936,17,165.05,0.027,251.93,2025-03-02 18:28:20,Basic,South
9570,681,PROD_4214,11,377.07,0.167,1809.06,2025-06-22 18:28:20,Standard,North
9571,752,PROD_1200,10,333.32,0.133,1275.49,2025-06-13 18:28:20,Basic,East
9572,971,PROD_7623,17,285.27,0.079,1841.05,2025-10-09 18:28:20,Basic,North
9573,475,PROD_1544,1,214.24,0.256,1630.47,2024-12-05 18:28:20,Standard,East
9574,23,PROD_1864,5,338.84,0.115,1731.91,2025-09-28 18:28:20,Premium,West
9575,806,PROD_4025,16,209.57,0.21,1053.52,2025-02-20 18:28:20,Basic,North
9576,172,PROD_4198,7,278.57,0.237,1652.34,2025-06-04 18:28:20,Standard,South
9577,835,PROD_1888,12,299.0,0.054,926.45,2025-09-24 18:28:20,Premium,West
9578,318,PROD_4031,8,141.0,0.036,97.9,2025-04-02 18:28:20,Standard,South
9579,908,PROD_9228,18,176.47,0.002,1306.2,2025-06-20 18:28:20,Standard,South
9580,798,PROD_8073,1,18.84,0.092,1459.62,2025-04-26 18:28:20,Standard,East
9581,991,PROD_6492,12,427.56,0.245,212.08,2025-08-31 18:28:20,Premium,South
9582,855,PROD_6490,4,380.43,0.232,1633.65,2025-03-07 18:28:20,Premium,Central
